room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
9690301,1556,11048232,Entire home/apt,,Montreal,,Ville-Marie,13,5.0,2,1.0,,72.0,,2017-08-10 06:11:32.878233,45.515209,-73.558508,0101000020E61000007BA35698BE6352C06CCD565EF2C14640
591580,1556,2919907,Entire home/apt,,Montreal,,Ville-Marie,92,4.5,2,1.0,,80.0,,2017-08-10 06:11:32.873671,45.522656,-73.558683,0101000020E610000032755776C16352C072874D64E6C24640
10996422,1556,21088662,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,6,4.5,2,1.0,,77.0,,2017-08-10 06:11:31.725524,45.548849,-73.572065,0101000020E6100000EB8B84B69C6452C09DB81CAF40C64640
727463,1556,3071673,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,106,4.5,4,1.0,,67.0,,2017-08-10 06:11:31.721748,45.532872,-73.576515,0101000020E6100000D2A92B9FE56452C0207A522635C44640
15714466,1556,28007795,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,41,4.5,2,2.0,,69.0,,2017-08-10 06:11:31.719082,45.549663,-73.604569,0101000020E61000003ACB2C42B16652C01F69705B5BC64640
16754846,1556,67760559,Entire home/apt,,Montreal,,Ville-Marie,40,4.5,4,1.0,,73.0,,2017-08-10 06:11:31.713905,45.511474,-73.560275,0101000020E61000000D71AC8BDB6352C08D60E3FA77C14640
20028506,1556,5304518,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,3,1.0,,77.0,,2017-08-10 06:11:31.711638,45.530521,-73.578035,0101000020E6100000603C8386FE6452C0AD6BB41CE8C34640
9752792,1556,1761366,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,12,5.0,2,0.0,,77.0,,2017-08-10 06:11:31.709457,45.516807,-73.569913,0101000020E61000002D246074796452C004AC55BB26C24640
6403949,1556,4591423,Entire home/apt,,Montreal,,Ville-Marie,18,4.5,2,0.0,,73.0,,2017-08-10 06:11:31.693818,45.511404,-73.560882,0101000020E610000091BA9D7DE56352C09485AFAF75C14640
7032542,1556,4371099,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,76,5.0,5,2.0,,75.0,,2017-08-10 06:11:30.666062,45.537733,-73.575893,0101000020E6100000B33F506EDB6452C0707D586FD4C44640
6375936,1556,10585712,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,129,4.5,8,0.0,,67.0,,2017-08-10 06:11:30.652565,45.511543,-73.574216,0101000020E6100000C23577F4BF6452C0B6BFB33D7AC14640
19831352,1556,34831026,Entire home/apt,,Montreal,,Ville-Marie,7,5.0,3,1.0,,73.0,,2017-08-10 06:11:29.660730,45.516608,-73.556694,0101000020E610000048F8DEDFA06352C00D6D003620C24640
19531836,1556,58468810,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,10,5.0,3,1.0,,67.0,,2017-08-10 06:11:29.658624,45.530225,-73.578606,0101000020E61000003DD175E1076552C0C442AD69DEC34640
18715683,1556,553503,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,2,0.0,2,1.0,,73.0,,2017-08-10 06:11:29.656622,45.530822,-73.565816,0101000020E61000006DE34F54366452C0A8FFACF9F1C34640
14537998,1556,89938766,Entire home/apt,,Montreal,,Ville-Marie,0,0.0,4,2.0,,63.0,,2017-08-10 06:11:29.652879,45.516604,-73.556075,0101000020E6100000E3C798BB966352C0CC7D721420C24640
14896503,1556,67704570,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,48,5.0,4,1.0,,70.0,,2017-08-10 06:11:29.650112,45.551567,-73.55208,0101000020E6100000A5315A47556352C0C34659BF99C64640
8608355,1556,2890381,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,7,5.0,2,1.0,,80.0,,2017-08-10 06:11:29.633396,45.527733,-73.589205,0101000020E6100000F168E388B56552C08E0244C18CC34640
20213161,1556,138924005,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,1,0.0,2,0.0,,81.0,,2017-08-10 06:11:29.629738,45.510686,-73.571786,0101000020E6100000E2934E24986452C03543AA285EC14640
4077689,1556,10057399,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,118,5.0,4,1.0,,73.0,,2017-08-10 06:11:29.623524,45.513986,-73.573552,0101000020E61000008CA37213B56452C00A4D124BCAC14640
2496087,1556,4518188,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,141,4.5,4,1.0,,72.0,,2017-08-10 06:11:28.244978,45.525045,-73.589326,0101000020E6100000AE2B6684B76552C0D3F6AFAC34C34640
18950946,1556,5524084,Entire home/apt,,Montreal,,Ville-Marie,8,5.0,4,1.0,,76.0,,2017-08-10 06:11:28.219778,45.515976,-73.556407,0101000020E6100000FD101B2C9C6352C0ADC266800BC24640
19733748,1556,12243051,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,2,0.0,,72.0,,2017-08-10 06:11:28.215563,45.521133,-73.583251,0101000020E6100000FF9600FC536552C0E5EE737CB4C24640
7261635,1556,35327869,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,51,5.0,5,2.0,,79.0,,2017-08-10 06:11:26.192541,45.544558,-73.539365,0101000020E6100000DAE6C6F4846252C039639813B4C54640
19113022,1556,123749464,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,4,4.5,8,2.0,,72.0,,2017-08-10 06:11:26.181290,45.524524,-73.588458,0101000020E61000007444BE4BA96552C0CAFB389A23C34640
20225204,1556,93695141,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,4,2.0,,65.0,,2017-08-10 06:11:25.143678,45.530085,-73.605161,0101000020E610000023F433F5BA6652C0D28C45D3D9C34640
19175823,1556,134108691,Entire home/apt,,Montreal,,Ville-Marie,9,5.0,2,1.0,,77.0,,2017-08-10 06:11:23.867496,45.516685,-73.557916,0101000020E6100000927A4FE5B46352C0B9AAECBB22C24640
19744277,1556,1589351,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,1,1.0,,71.0,,2017-08-10 06:11:23.865250,45.51973,-73.589466,0101000020E6100000A7069ACFB96552C003603C8386C24640
20029909,1556,63235350,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,1,0.0,2,1.0,,69.0,,2017-08-10 06:11:23.861686,45.553966,-73.530754,0101000020E6100000280EA0DFF76152C0488C9E5BE8C64640
20284549,1556,1861461,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,5,2.0,,72.0,,2017-08-10 06:11:23.858077,45.521219,-73.592789,0101000020E61000006D1B4641F06552C0E486DF4DB7C24640
19141338,1556,110666257,Entire home/apt,,Montreal,,Ville-Marie,13,4.5,2,0.0,,69.0,,2017-08-10 06:11:23.853700,45.517869,-73.562334,0101000020E610000073DBBE47FD6352C05D4E098849C24640
17620419,1556,19532400,Entire home/apt,,Montreal,,Ville-Marie,40,5.0,4,1.0,,73.0,,2017-08-10 06:11:23.847068,45.537751,-73.556873,0101000020E6100000A0C1A6CEA36352C016325706D5C44640
19966085,1556,130471707,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,4,1.0,,81.0,,2017-08-10 06:11:23.836910,45.530435,-73.586264,0101000020E61000009EB47059856552C0AED3484BE5C34640
20362364,1556,135944830,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,5,2.0,,64.0,,2017-08-10 06:11:22.146223,45.515247,-73.582009,0101000020E6100000923EADA23F6552C05A2E1B9DF3C14640
2739720,1556,6003670,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,108,4.5,3,1.0,,79.0,,2017-08-10 06:11:22.143449,45.510952,-73.572224,0101000020E6100000207F69519F6452C0B4E908E066C14640
20333507,1556,144521705,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,4,2.0,,77.0,,2017-08-10 06:11:22.141447,45.515448,-73.573907,0101000020E610000083FC6CE4BA6452C0F1643733FAC14640
20259811,1556,81037734,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,6,2.0,,81.0,,2017-08-10 06:11:22.139413,45.514562,-73.569871,0101000020E610000016FC36C4786452C0D6E1E82ADDC14640
18970970,1556,132315918,Entire home/apt,,Montreal,,Ville-Marie,6,5.0,2,1.0,,80.0,,2017-08-10 06:11:22.124600,45.527561,-73.560234,0101000020E6100000DD06B5DFDA6352C091D26C1E87C34640
567389,1556,2744585,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,3,1.0,,80.0,,2017-08-10 06:11:22.120421,45.528009,-73.61173,0101000020E6100000DAFE9595266752C0307F85CC95C34640
9462183,1556,21796547,Entire home/apt,,Montreal,,Ville-Marie,176,5.0,2,0.0,,73.0,,2017-08-10 06:11:22.117463,45.519809,-73.556333,0101000020E6100000E02BBAF59A6352C04F95EF1989C24640
19967322,1556,141574264,Entire home/apt,,Montreal,,Ville-Marie,0,0.0,4,2.0,,81.0,,2017-08-10 06:11:22.113311,45.529175,-73.558935,0101000020E6100000BF654E97C56352C02F6EA301BCC34640
18933603,1556,19170660,Entire home/apt,,Montreal,,Rivière-des-Prairies-Pointe-aux-Trembles,2,0.0,6,1.0,,80.0,,2017-08-10 06:11:19.459883,45.630527,-73.586279,0101000020E610000039D55A98856552C05C1FD61BB5D04640
17498389,1556,112876074,Entire home/apt,,Montreal,,Rivière-des-Prairies-Pointe-aux-Trembles,1,0.0,6,3.0,,66.0,,2017-08-10 06:11:19.451737,45.677119,-73.497497,0101000020E6100000EB36A8FDD65F52C00740DCD5ABD64640
11413241,1556,11154804,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,4,5.0,5,3.0,,65.0,,2017-08-10 06:11:14.702521,45.556555,-73.582727,0101000020E6100000C2DF2F664B6552C070B6B9313DC74640
8239257,1556,27495114,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,1,0.0,2,1.0,,70.0,,2017-08-10 06:11:14.699479,45.537982,-73.611106,0101000020E6100000EC18575C1C6752C018EB1B98DCC44640
10828806,1556,13644051,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,8,5.0,2,1.0,,73.0,,2017-08-10 06:11:14.696520,45.547884,-73.585755,0101000020E6100000FC1D8A027D6552C037001B1021C64640
3369325,1556,5014010,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,40,5.0,2,1.0,,72.0,,2017-08-10 06:11:14.693578,45.532088,-73.593982,0101000020E6100000691A14CD036652C00A4CA7751BC44640
16254851,1556,2362127,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,2,0.0,5,2.0,,77.0,,2017-08-10 06:11:14.691282,45.539473,-73.574929,0101000020E6100000682101A3CB6452C09A0986730DC54640
7034466,1556,6458656,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,4,5.0,2,2.0,,81.0,,2017-08-10 06:11:14.682547,45.55555,-73.565337,0101000020E6100000008E3D7B2E6452C07AA52C431CC74640
18666075,1556,31283445,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,0,0.0,3,1.0,,74.0,,2017-08-10 06:11:14.679997,45.546823,-73.54378,0101000020E6100000020EA14ACD6252C0AED9CA4BFEC54640
16858705,1556,60184000,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,16,5.0,4,2.0,,73.0,,2017-08-10 06:11:14.675408,45.53625,-73.595287,0101000020E6100000F92EA52E196652C0713D0AD7A3C44640
18747663,1556,62949212,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,1,0.0,5,1.0,,68.0,,2017-08-10 06:11:13.592236,45.556931,-73.530989,0101000020E61000004A6249B9FB6152C07590D78349C74640
1284602,1556,6988766,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,7,4.5,3,1.0,,73.0,,2017-08-10 06:11:13.587342,45.539588,-73.574756,0101000020E610000081CB63CDC86452C033A8363811C54640
17570069,1556,4706927,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,1,0.0,4,2.0,,80.0,,2017-08-10 06:11:13.579721,45.53742,-73.566137,0101000020E61000008E03AF963B6452C0B01BB62DCAC44640
8720934,1556,5200482,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,2,0.0,2,1.0,,77.0,,2017-08-10 06:11:13.577224,45.541341,-73.586588,0101000020E6100000780E65A88A6552C0F27D71A94AC54640
5682650,1556,2580799,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,2,0.0,2,1.0,,79.0,,2017-08-10 06:11:13.568850,45.531764,-73.621779,0101000020E6100000BC95253ACB6752C05798BED710C44640
6186448,1556,23262312,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,93,4.5,4,0.0,,65.0,,2017-08-10 06:11:13.564757,45.535667,-73.572088,0101000020E6100000C79BFC169D6452C0F1457BBC90C44640
7149254,1556,37439611,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,12,4.5,3,2.0,,65.0,,2017-08-10 06:11:13.555804,45.555441,-73.574825,0101000020E610000016FBCBEEC96452C0C4EDD0B018C74640
6985329,1556,36624543,Entire home/apt,,Montreal,,Ville-Marie,48,4.5,4,2.0,,64.0,,2017-08-10 06:11:13.552961,45.53696,-73.551558,0101000020E610000038F6ECB94C6352C04DA1F31ABBC44640
5820224,1556,3185347,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,24,5.0,2,1.0,,81.0,,2017-08-10 06:11:13.549689,45.538352,-73.610922,0101000020E61000000B9A9658196752C03CDEE4B7E8C44640
13878386,1556,11843055,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,34,5.0,6,3.0,,70.0,,2017-08-10 06:11:11.535500,45.559014,-73.539835,0101000020E61000001D8F19A88C6252C0C90050C58DC74640
15980794,1556,47474614,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,3,3.0,4,1.0,,80.0,,2017-08-10 06:11:11.530184,45.540222,-73.593171,0101000020E6100000E17B7F83F66552C0344A97FE25C54640
14576139,1556,87538412,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,5,5.0,2,1.0,,72.0,,2017-08-10 06:11:11.527881,45.550172,-73.587584,0101000020E6100000C9E9EBF99A6552C064963D096CC64640
7611219,1556,20651331,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,17,5.0,4,1.0,,65.0,,2017-08-10 06:11:11.525549,45.546903,-73.62899,0101000020E6100000B5E0455F416852C0CA8AE1EA00C64640
19849091,1556,825067,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,2,0.0,6,3.0,,69.0,,2017-08-10 06:11:11.523428,45.549009,-73.573554,0101000020E61000005C1FD61BB56452C0D61A4AED45C64640
4597601,1556,3810049,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,5,5.0,2,1.0,,69.0,,2017-08-10 06:11:11.520714,45.539786,-73.618947,0101000020E610000045BDE0D39C6752C0596B28B517C54640
6567253,1556,2119954,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,30,5.0,2,1.0,,69.0,,2017-08-10 06:11:11.515513,45.540604,-73.622997,0101000020E61000006420CF2EDF6752C01C0B0A8332C54640
16635989,1556,109907378,Entire home/apt,,Montreal,,Ahuntsic-Cartierville,20,4.5,4,1.0,,66.0,,2017-08-10 06:11:11.507914,45.545893,-73.69532,0101000020E61000004D10751F806C52C0C30E63D2DFC54640
8567416,1556,12518909,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,6,5.0,4,2.0,,81.0,,2017-08-10 06:11:11.501923,45.531734,-73.577712,0101000020E61000006FA0C03BF96452C0EC1516DC0FC44640
783815,1556,1674904,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,78,5.0,2,1.0,,64.0,,2017-08-10 06:11:11.499073,45.535799,-73.617563,0101000020E61000000F0EF626866752C0601DC70F95C44640
4669680,1556,24156030,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,32,4.5,4,2.0,,77.0,,2017-08-10 06:11:11.496288,45.538492,-73.622539,0101000020E6100000035FD1ADD76752C02D944C4EEDC44640
17905999,1556,71932926,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,3,4.5,2,1.0,,65.0,,2017-08-10 06:11:11.494230,45.541545,-73.635461,0101000020E61000008B389D64AB6852C0FA27B85851C54640
9009653,1556,47046871,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,34,5.0,5,2.0,,73.0,,2017-08-10 06:11:11.491295,45.548509,-73.620026,0101000020E6100000DC2A8881AE6752C0E547FC8A35C64640
15899686,1556,34362396,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,2,0.0,5,2.0,,73.0,,2017-08-10 06:11:11.488374,45.535298,-73.587151,0101000020E610000014B4C9E1936552C09ECE15A584C44640
19346646,1556,33527102,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,5,5.0,4,2.0,,79.0,,2017-08-10 06:11:08.777048,45.553336,-73.532842,0101000020E6100000DBFB54151A6252C088D9CBB6D3C64640
19037977,1556,132863136,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,6,2.0,,69.0,,2017-08-10 06:11:08.773131,45.535594,-73.572317,0101000020E6100000787C7BD7A06452C088F71C588EC44640
6626077,1556,4531097,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,57,5.0,2,1.0,,70.0,,2017-08-10 06:11:08.766820,45.532483,-73.598994,0101000020E61000000420EEEA556652C08656276728C44640
18960647,1556,87587346,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,12,5.0,2,1.0,,81.0,,2017-08-10 06:11:08.761160,45.532666,-73.614029,0101000020E6100000EB724A404C6752C077D844662EC44640
19101377,1556,133444493,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,5,5.0,2,1.0,,65.0,,2017-08-10 06:11:08.758852,45.531206,-73.568497,0101000020E6100000F1B73D41626452C030B8E68EFEC34640
1217619,1556,5627761,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,44,5.0,4,2.0,,77.0,,2017-08-10 06:11:08.755941,45.532951,-73.56368,0101000020E6100000325A4755136452C06CAF05BD37C44640
7756948,1556,1936715,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,3,4.0,2,1.0,,65.0,,2017-08-10 06:11:08.752959,45.575189,-73.543747,0101000020E6100000149337C0CC6252C06D020CCB9FC94640
5524562,1556,13507370,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,6,4.5,2,1.0,,81.0,,2017-08-10 06:11:08.748463,45.601971,-73.530557,0101000020E61000007DEA58A5F46152C0F911BF620DCD4640
19929408,1556,141196622,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,1,0.0,10,4.0,,73.0,,2017-08-10 06:11:08.746208,45.538896,-73.578289,0101000020E6100000BDA8DDAF026552C0FDF84B8BFAC44640
13208983,1556,43855650,Entire home/apt,,Montreal,,Ville-Marie,30,5.0,4,2.0,,69.0,,2017-08-10 06:11:08.744051,45.537958,-73.553303,0101000020E6100000D671FC50696352C0904FC8CEDBC44640
9794124,1556,50474952,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,18,4.5,4,2.0,,71.0,,2017-08-10 06:11:08.738876,45.531495,-73.564403,0101000020E6100000EAB0C22D1F6452C0677E350708C44640
19701974,1556,80576991,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,4,3.0,,75.0,,2017-08-10 06:11:07.370549,45.547455,-73.581463,0101000020E6100000613596B0366552C00E84640113C64640
13041128,1556,58846223,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,8,5.0,4,2.0,,79.0,,2017-08-10 06:11:07.367671,45.534748,-73.583886,0101000020E6100000E8A562635E6552C0FBCC599F72C44640
17643546,1556,23310078,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,2,0.0,2,1.0,,80.0,,2017-08-10 06:11:07.364863,45.535871,-73.596936,0101000020E610000086730D33346652C0FAEFC16B97C44640
462340,1556,197456,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,9,4.5,2,1.0,,75.0,,2017-08-10 06:11:07.362046,45.536668,-73.620352,0101000020E61000008600E0D8B36752C0A5677A89B1C44640
16673765,1556,110315392,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,14,5.0,4,2.0,,81.0,,2017-08-10 06:11:07.359428,45.543249,-73.619886,0101000020E6100000E34F5436AC6752C0D84AE82E89C54640
12932128,1556,71001781,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,18,5.0,3,1.0,,73.0,,2017-08-10 06:11:07.354708,45.541757,-73.585812,0101000020E6100000AE669DF17D6552C085B01A4B58C54640
15287950,1556,23262312,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,23,4.5,4,1.0,,65.0,,2017-08-10 06:11:07.351762,45.536668,-73.572306,0101000020E61000007E5358A9A06452C0A5677A89B1C44640
5581858,1556,28941316,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,16,4.5,5,1.0,,73.0,,2017-08-10 06:11:07.349368,45.541502,-73.63743,0101000020E610000050DF32A7CB6852C0FB5B02F04FC54640
19839613,1556,52040495,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,5,2.0,,65.0,,2017-08-10 06:11:07.343968,45.534936,-73.616106,0101000020E6100000A437DC476E6752C0FEB968C878C44640
12346632,1556,60674462,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,10,5.0,2,1.0,,68.0,,2017-08-10 06:11:07.341109,45.543237,-73.633417,0101000020E6100000BFEE74E7896852C0137D3ECA88C54640
18702750,1556,130022230,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,3,5.0,4,1.0,,73.0,,2017-08-10 06:11:07.337115,45.537157,-73.583316,0101000020E6100000F2CEA10C556552C0A3E8818FC1C44640
14069158,1556,11916771,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,3,5.0,4,1.0,,81.0,,2017-08-10 06:11:07.334523,45.542208,-73.586643,0101000020E610000059DB148F8B6552C096D05D1267C54640
19212909,1556,116937557,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,3,5.0,4,1.0,,64.0,,2017-08-10 06:11:07.328860,45.547186,-73.54845,0101000020E6100000705F07CE196352C01F6ADB300AC64640
10957726,1556,9230141,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,7,5.0,4,1.0,,65.0,,2017-08-10 06:11:05.451279,45.531141,-73.566378,0101000020E610000021CB82893F6452C04948A46DFCC34640
1280002,1556,522897,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,28,5.0,3,1.0,,67.0,,2017-08-10 06:11:05.448461,45.53518,-73.598119,0101000020E61000007007EA94476652C094BC3AC780C44640
14371033,1556,2666170,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,6,4.5,2,1.0,,69.0,,2017-08-10 06:11:05.443923,45.535427,-73.56582,0101000020E61000000EDB1665366452C09C3237DF88C44640
11302933,1556,43965948,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,18,5.0,4,2.0,,77.0,,2017-08-10 06:11:05.440934,45.55635,-73.543114,0101000020E6100000FCFF3861C26252C097900F7A36C74640
7614806,1556,39935121,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,77,5.0,4,2.0,,65.0,,2017-08-10 06:11:05.438059,45.537578,-73.61073,0101000020E6100000E92B4833166752C049861C5BCFC44640
18684592,1556,715832,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,2,0.0,,81.0,,2017-08-10 06:11:05.435095,45.555077,-73.564013,0101000020E61000003561FBC9186452C082E15CC30CC74640
17652901,1556,263024,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,3,1.0,,77.0,,2017-08-10 06:11:05.430811,45.54283,-73.585617,0101000020E6100000D3BEB9BF7A6552C0D3A414747BC54640
20174877,1556,8066846,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,4,2.0,,73.0,,2017-08-10 06:11:05.428208,45.570019,-73.570573,0101000020E6100000C2BE9D44846452C0A08CF161F6C84640
18875343,1556,6066715,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,4,5.0,7,3.0,,73.0,,2017-08-10 06:11:05.425342,45.551665,-73.580864,0101000020E61000001FDB32E02C6552C086AC6EF59CC64640
15438086,1556,99000200,Entire home/apt,,Montreal,,Rivière-des-Prairies-Pointe-aux-Trembles,30,5.0,6,3.0,,69.0,,2017-08-10 06:11:05.421214,45.689594,-73.496627,0101000020E6100000E1D39CBCC85F52C048C2BE9D44D84640
8703263,1556,16792872,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,59,4.5,6,2.0,,79.0,,2017-08-10 06:11:05.418394,45.536787,-73.570596,0101000020E61000009ECE15A5846452C07FF5B86FB5C44640
8564156,1556,45072141,Entire home/apt,,Montreal,,Ville-Marie,115,5.0,5,2.0,,81.0,,2017-08-10 06:11:05.407737,45.538647,-73.555361,0101000020E6100000541EDD088B6352C0548B8862F2C44640
13190961,1556,6673969,Entire home/apt,,Montreal,,Mercier-Hochelaga-Maisonneuve,12,5.0,2,1.0,,69.0,,2017-08-10 06:11:03.538345,45.541817,-73.53869,0101000020E6100000AA2B9FE5796252C05BB56B425AC54640
19874620,1556,6042728,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,1,0.0,4,2.0,,78.0,,2017-08-10 06:11:03.528100,45.540225,-73.601525,0101000020E61000007DAEB6627F6652C0A5BDC11726C54640
8389488,1556,44205685,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,61,5.0,2,1.0,,80.0,,2017-08-10 06:11:03.521551,45.533585,-73.61524,0101000020E61000003ACC9717606752C06E5166834CC44640
19404353,1556,24571465,Entire home/apt,,Montreal,,Villeray-Saint-Michel-Parc-Extension,4,5.0,2,1.0,,77.0,,2017-08-10 06:11:03.511153,45.535722,-73.624534,0101000020E61000005D4F745DF86752C0B5DFDA8992C44640
15489976,1556,38527655,Entire home/apt,,Montreal,,Rosemont-La Petite-Patrie,0,0.0,2,1.0,,67.0,,2017-08-10 06:11:03.507612,45.542069,-73.598553,0101000020E61000000DFB3DB14E6652C07496598462C54640
18715140,1556,29236816,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,3,4.5,3,1.0,,65.0,,2017-08-10 06:14:11.811610,45.526054,-73.573334,0101000020E6100000D5EB1681B16452C00AF7CABC55C34640
16894682,1556,6407302,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,3,1.0,,81.0,,2017-08-10 06:14:11.808446,45.532052,-73.580504,0101000020E61000009FCC3FFA266552C0BDE2A9471AC44640
874939,1556,1173316,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,38,4.0,4,2.0,,69.0,,2017-08-10 06:14:11.805343,45.53415,-73.580426,0101000020E6100000E1EF17B3256552C04694F6065FC44640
12990942,1556,6312297,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,2,0.0,,69.0,,2017-08-10 06:14:11.800386,45.528091,-73.574999,0101000020E6100000E50E9BC8CC6452C0EE27637C98C34640
19950953,1556,59208334,Entire home/apt,,Montreal,,Le Plateau-Mont-Royal,0,0.0,4,2.0,,64.0,,2017-08-10 06:14:11.797945,45.525976,-73.581482,0101000020E61000009C4D4700376552C08E3D7B2E53C34640
6883736,1556,34382476,Entire home/apt,,Montreal,,Ville-Marie,24,4.0,4,1.0,,73.0,,2017-08-10 06:14:11.794459,45.529546,-73.554203,0101000020E61000001616DC0F786352C023DDCF29C8C34640
